level,area,mean,country,indicator,age,sex
2,Sakassou,0.0112526801647855,CIV,prevalence,Y020_024,female
1,Gbokle,0.0048307222871952,CIV,prevalence,Y020_024,female
2,Fresco,0.00616768733062715,CIV,prevalence,Y020_024,female
2,Sassandra,0.00448986685020914,CIV,prevalence,Y020_024,female
1,Goh,0.011069157430716,CIV,prevalence,Y020_024,female
2,Gagnoa 1,0.00977868379218546,CIV,prevalence,Y020_024,female
2,Gagnoa 2,0.0115365629457893,CIV,prevalence,Y020_024,female
2,Oume,0.0132203868837856,CIV,prevalence,Y020_024,female
1,Gontougo,0.00921021751564536,CIV,prevalence,Y020_024,female
2,Bondoukou,0.00888761113333491,CIV,prevalence,Y020_024,female
2,Koun-fao,0.00923047630037803,CIV,prevalence,Y020_024,female
2,Sandegue,0.0101309053073418,CIV,prevalence,Y020_024,female
2,Tanda,0.0109918273893291,CIV,prevalence,Y020_024,female
2,Transua,0.00810919033969223,CIV,prevalence,Y020_024,female
1,Grand Ponts,0.0133028840780534,CIV,prevalence,Y020_024,female
2,Dabou,0.0169717374878724,CIV,prevalence,Y020_024,female
2,Grand-lahou,0.0105398298314329,CIV,prevalence,Y020_024,female
2,Jacqueville,0.00913381832593717,CIV,prevalence,Y020_024,female
1,Guemon,0.0067560032267623,CIV,prevalence,Y020_024,female
2,Bangolo,0.00579545204730782,CIV,prevalence,Y020_024,female
2,Duekoue,0.00855664450437585,CIV,prevalence,Y020_024,female
2,Kouibly,0.00455005312033086,CIV,prevalence,Y020_024,female
1,Hambol,0.00785295594621207,CIV,prevalence,Y020_024,female
2,Dabakala,0.00656063056233822,CIV,prevalence,Y020_024,female
2,Katiola,0.0102723525210961,CIV,prevalence,Y020_024,female
2,Niakaramadougou,0.00736261928556902,CIV,prevalence,Y020_024,female
1,Haut-sassandra,0.00921720701546524,CIV,prevalence,Y020_024,female
2,Daloa,0.0108861451035417,CIV,prevalence,Y020_024,female
2,Issia,0.0102300195474762,CIV,prevalence,Y020_024,female
2,Vavoua,0.00595768978344008,CIV,prevalence,Y020_024,female
2,Zoukougbeu,0.00989899345818079,CIV,prevalence,Y020_024,female
1,Iffou,0.00883611174438495,CIV,prevalence,Y020_024,female
2,Daoukro,0.00988877966188088,CIV,prevalence,Y020_024,female
2,M'bahiakro,0.00821225363312328,CIV,prevalence,Y020_024,female
2,Prikro,0.00693249747825729,CIV,prevalence,Y020_024,female
1,Indenie-djuablin,0.0100683641528057,CIV,prevalence,Y020_024,female
2,Abengourou,0.00991788281432264,CIV,prevalence,Y020_024,female
2,Agnibilekrou,0.0121836405820962,CIV,prevalence,Y020_024,female
2,Bettie,0.00498234415533884,CIV,prevalence,Y020_024,female
1,Kabadougou,0.00745565075785328,CIV,prevalence,Y020_024,female
2,Madinani,0.00705296211828893,CIV,prevalence,Y020_024,female
2,Odienne,0.00762011060402567,CIV,prevalence,Y020_024,female
1,Loh-djiboua,0.00652254449191585,CIV,prevalence,Y020_024,female
2,Divo,0.00748192499213346,CIV,prevalence,Y020_024,female
2,Guitry,0.00480655761007835,CIV,prevalence,Y020_024,female
2,Lakota,0.00580203124250115,CIV,prevalence,Y020_024,female
1,Marahoue,0.0105809888099662,CIV,prevalence,Y020_024,female
2,Bouafle,0.0104666930389574,CIV,prevalence,Y020_024,female
2,Sinfra,0.0153506562956284,CIV,prevalence,Y020_024,female
2,Zuenoula,0.00663461886037822,CIV,prevalence,Y020_024,female
1,Me,0.00863021162876325,CIV,prevalence,Y020_024,female
2,Adzope,0.0100359114491559,CIV,prevalence,Y020_024,female
2,Akoupe,0.00892849476093488,CIV,prevalence,Y020_024,female
2,Alepe,0.0067667167321035,CIV,prevalence,Y020_024,female
2,Yakasse-attobrou,0.00737367516156953,CIV,prevalence,Y020_024,female
1,Moronou,0.0109366069974801,CIV,prevalence,Y020_024,female
2,Arrah,0.0108589343592896,CIV,prevalence,Y020_024,female
2,Bongouanou,0.0109383783484886,CIV,prevalence,Y020_024,female
2,M'batto,0.0109947579264686,CIV,prevalence,Y020_024,female
1,N'zi,0.0109639921192364,CIV,prevalence,Y020_024,female
2,Bocanda,0.00873717445992687,CIV,prevalence,Y020_024,female
2,Dimbokro,0.0137049007349854,CIV,prevalence,Y020_024,female
2,Kouassikouassikro,0.00934774902184183,CIV,prevalence,Y020_024,female
1,Nawa,0.0080142429946329,CIV,prevalence,Y020_024,female
2,Buyo,0.00751049595905171,CIV,prevalence,Y020_024,female
2,Gueyo,0.0067573590074547,CIV,prevalence,Y020_024,female
2,Meagui,0.00774851368699119,CIV,prevalence,Y020_024,female
2,Soubre,0.00851317544912392,CIV,prevalence,Y020_024,female
1,Poro,0.00843934126316824,CIV,prevalence,Y020_024,female
2,Dikodougou,0.00663297535997389,CIV,prevalence,Y020_024,female
2,Korhogo 1,0.00963194552677561,CIV,prevalence,Y020_024,female
2,Korhogo 2,0.00673012409954017,CIV,prevalence,Y020_024,female
2,M'bengue,0.00570055965729558,CIV,prevalence,Y020_024,female
2,Sinematiali,0.00637454321740029,CIV,prevalence,Y020_024,female
1,San-pedro,0.00951374808382854,CIV,prevalence,Y020_024,female
2,San-pedro,0.0110471939045946,CIV,prevalence,Y020_024,female
2,Tabou,0.00513270127506317,CIV,prevalence,Y020_024,female
1,Sud-comoe,0.0089649416180128,CIV,prevalence,Y020_024,female
2,Aboisso,0.00829333864928017,CIV,prevalence,Y020_024,female
2,Adiake,0.00901816901190077,CIV,prevalence,Y020_024,female
2,Grand-bassam,0.00969684081686505,CIV,prevalence,Y020_024,female
2,Tiapoum,0.00910142614855546,CIV,prevalence,Y020_024,female
1,Tchologo,0.00574690979332381,CIV,prevalence,Y020_024,female
2,Ferkessedougou,0.0069148340211146,CIV,prevalence,Y020_024,female
2,Kong,0.00383797189459169,CIV,prevalence,Y020_024,female
2,Ouangolodougou,0.00582566813517932,CIV,prevalence,Y020_024,female
1,Tonkpi,0.00861599476127471,CIV,prevalence,Y020_024,female
2,Biankouma,0.00416913998996998,CIV,prevalence,Y020_024,female
2,Danane,0.00723023163738884,CIV,prevalence,Y020_024,female
2,Man,0.0127213723190443,CIV,prevalence,Y020_024,female
2,Zouhan Hounien,0.00894882371337052,CIV,prevalence,Y020_024,female
1,Worodougou,0.00604373157587485,CIV,prevalence,Y020_024,female
2,Kani,0.00624059868692479,CIV,prevalence,Y020_024,female
2,Seguela,0.00595538024799529,CIV,prevalence,Y020_024,female
0,Eswatini,0.101782911208428,ESW,prevalence,Y020_024,female
1,Hhohho,0.0900899338936,ESW,prevalence,Y020_024,female
1,Lubombo,0.0890555908627905,ESW,prevalence,Y020_024,female
1,Manzini,0.115961671870196,ESW,prevalence,Y020_024,female
1,Shiselweni,0.105129207755212,ESW,prevalence,Y020_024,female
0,Haiti,0.0111935915409832,HTI,prevalence,Y020_024,female
1,Ouest,0.011559115672191,HTI,prevalence,Y020_024,female
2,Port-au-prince,0.0116345542260195,HTI,prevalence,Y020_024,female
2,Léogâne,0.00921401516999134,HTI,prevalence,Y020_024,female
2,Croix-des-bouquets,0.0121169894963871,HTI,prevalence,Y020_024,female
2,Arcahaie,0.0159112501728086,HTI,prevalence,Y020_024,female
2,La Gonâve,0.0097336494766046,HTI,prevalence,Y020_024,female
1,Sud-est,0.00880733860602927,HTI,prevalence,Y020_024,female
2,Jacmel,0.00963784932452544,HTI,prevalence,Y020_024,female
2,Bainet,0.00724116505671685,HTI,prevalence,Y020_024,female
2,Belle-anse,0.00830296978577312,HTI,prevalence,Y020_024,female
1,Nord,0.0138478728677325,HTI,prevalence,Y020_024,female
2,Cap-haïtien,0.0188205289839292,HTI,prevalence,Y020_024,female
2,Acul-du-nord,0.0108819825551454,HTI,prevalence,Y020_024,female
2,Grande-rivière Du Nord,0.00962256095756306,HTI,prevalence,Y020_024,female
2,Saint-raphaël,0.0106053652280866,HTI,prevalence,Y020_024,female
2,Borgne,0.0134387378175999,HTI,prevalence,Y020_024,female
2,Limbé,0.0100908067362962,HTI,prevalence,Y020_024,female
2,Plaisance,0.0121133437749141,HTI,prevalence,Y020_024,female
1,Nord-est,0.0133625709809984,HTI,prevalence,Y020_024,female
2,Fort-liberté,0.014192154987063,HTI,prevalence,Y020_024,female
2,Ouanaminthe,0.0155956260451319,HTI,prevalence,Y020_024,female
2,Trou-du-nord,0.014126047090578,HTI,prevalence,Y020_024,female
2,Vallières,0.00678907007797214,HTI,prevalence,Y020_024,female
1,Artibonite,0.0127718314885426,HTI,prevalence,Y020_024,female
2,Gonaïves,0.0112802769217643,HTI,prevalence,Y020_024,female
2,Gros-morne,0.00943031885693052,HTI,prevalence,Y020_024,female
2,Saint-marc,0.01521584702263,HTI,prevalence,Y020_024,female
2,Dessalines,0.0151136587067483,HTI,prevalence,Y020_024,female
2,Marmelade,0.00962904618951418,HTI,prevalence,Y020_024,female
1,Centre,0.0080418650008577,HTI,prevalence,Y020_024,female
2,Hinche,0.00864354588517765,HTI,prevalence,Y020_024,female
2,Mirebalais,0.00811451405575854,HTI,prevalence,Y020_024,female
2,Lascahobas,0.00927995756764467,HTI,prevalence,Y020_024,female
2,Cerca La Source,0.00488016779637297,HTI,prevalence,Y020_024,female
1,Sud,0.00991237340082048,HTI,prevalence,Y020_024,female
2,Cayes,0.0106316077675782,HTI,prevalence,Y020_024,female
2,Port-salut,0.0120076222982709,HTI,prevalence,Y020_024,female
2,Aquin,0.00791796854027374,HTI,prevalence,Y020_024,female
2,Côteaux,0.00818313396971086,HTI,prevalence,Y020_024,female
2,Chardonnières,0.0117442532410657,HTI,prevalence,Y020_024,female
1,Grande'anse,0.00714685176030407,HTI,prevalence,Y020_024,female
2,Jérémie,0.00733770815695046,HTI,prevalence,Y020_024,female
2,Anse-d'ainault,0.00715262729261819,HTI,prevalence,Y020_024,female
2,Corail,0.00678921943646927,HTI,prevalence,Y020_024,female
1,Nord-ouest,0.00988966695792886,HTI,prevalence,Y020_024,female
2,Port-de-paix,0.0113557381803864,HTI,prevalence,Y020_024,female
2,Saint-louis Du Nord,0.00869190705901938,HTI,prevalence,Y020_024,female
2,Môle-saint-nicolas,0.00944311701500857,HTI,prevalence,Y020_024,female
1,Nippes,0.0087965003069894,HTI,prevalence,Y020_024,female
2,Miragoâne,0.00988005453232161,HTI,prevalence,Y020_024,female
2,Anse-à-veau,0.00779868367647009,HTI,prevalence,Y020_024,female
2,Barradères,0.00862488722304661,HTI,prevalence,Y020_024,female
0,Kenya,0.017800925333457,KEN,prevalence,Y020_024,female
1,Coast,0.0166524946430654,KEN,prevalence,Y020_024,female
2,Mombasa,0.0185421006318493,KEN,prevalence,Y020_024,female
2,Kwale,0.0300064985505246,KEN,prevalence,Y020_024,female
2,Kilifi,0.0102721422805628,KEN,prevalence,Y020_024,female
2,Tana River,0.00516040566785811,KEN,prevalence,Y020_024,female
2,Lamu,0.00893420831082458,KEN,prevalence,Y020_024,female
2,Taita-taveta,0.0179167103269212,KEN,prevalence,Y020_024,female
1,North Eastern,0.00155614608984705,KEN,prevalence,Y020_024,female
2,Garissa,0.00151949767025381,KEN,prevalence,Y020_024,female
2,Wajir,0.00103800958361336,KEN,prevalence,Y020_024,female
2,Mandera,0.00206906505373688,KEN,prevalence,Y020_024,female
1,Eastern,0.012455387549026,KEN,prevalence,Y020_024,female
2,Marsabit,0.00329858661716733,KEN,prevalence,Y020_024,female
2,Isiolo,0.00556889411902399,KEN,prevalence,Y020_024,female
2,Meru,0.00949967331415036,KEN,prevalence,Y020_024,female
2,Tharaka-nithi,0.0111217246173739,KEN,prevalence,Y020_024,female
2,Embu,0.00905767462443122,KEN,prevalence,Y020_024,female
2,Kitui,0.0226409495970637,KEN,prevalence,Y020_024,female
2,Machakos,0.0132991442960929,KEN,prevalence,Y020_024,female
2,Makueni,0.0141460035579226,KEN,prevalence,Y020_024,female
1,Central,0.0108218077700639,KEN,prevalence,Y020_024,female
2,Nyandarua,0.00810606642305776,KEN,prevalence,Y020_024,female
2,Nyeri,0.0142141991140429,KEN,prevalence,Y020_024,female
2,Kirinyaga,0.00989932913486285,KEN,prevalence,Y020_024,female
2,Murang'a,0.0102417791824713,KEN,prevalence,Y020_024,female
2,Kiambu,0.0110014663165436,KEN,prevalence,Y020_024,female
1,Rift Valley,0.0147395640864564,KEN,prevalence,Y020_024,female
2,Turkana,0.0123601481572667,KEN,prevalence,Y020_024,female
2,West Pokot,0.00480172029611758,KEN,prevalence,Y020_024,female
2,Samburu,0.010541869220925,KEN,prevalence,Y020_024,female
2,Trans-nzoia,0.0161286650233412,KEN,prevalence,Y020_024,female
2,Uasin Gishu,0.0199463424599785,KEN,prevalence,Y020_024,female
2,Elgeyo-marakwet,0.0144206662201819,KEN,prevalence,Y020_024,female
2,Nandi,0.0153509603570052,KEN,prevalence,Y020_024,female
2,Baringo,0.00832506342854453,KEN,prevalence,Y020_024,female
2,Laikipia,0.00973165566770949,KEN,prevalence,Y020_024,female
2,Nakuru,0.0200852916444576,KEN,prevalence,Y020_024,female
2,Narok,0.0106257629761642,KEN,prevalence,Y020_024,female
2,Kajiado,0.0145588384901304,KEN,prevalence,Y020_024,female
2,Kericho,0.0176809836109216,KEN,prevalence,Y020_024,female
2,Bomet,0.0112615418064419,KEN,prevalence,Y020_024,female
1,Western,0.0168617397034672,KEN,prevalence,Y020_024,female
2,Kakamega,0.0158221623235521,KEN,prevalence,Y020_024,female
2,Vihiga,0.0187993326341567,KEN,prevalence,Y020_024,female
2,Bungoma,0.0151087519116662,KEN,prevalence,Y020_024,female
2,Busia,0.021032165988018,KEN,prevalence,Y020_024,female
1,Nyanza,0.044283061192694,KEN,prevalence,Y020_024,female
2,Siaya,0.0540649602028688,KEN,prevalence,Y020_024,female
2,Kisumu,0.0515650429381813,KEN,prevalence,Y020_024,female
2,Homa Bay,0.0611291235894086,KEN,prevalence,Y020_024,female
2,Migori,0.0529406187368357,KEN,prevalence,Y020_024,female
2,Kisii,0.0161012760595566,KEN,prevalence,Y020_024,female
2,Nyamira,0.0168795683305549,KEN,prevalence,Y020_024,female
1,Nairobi,0.0147654049245023,KEN,prevalence,Y020_024,female
2,Nairobi (county),0.0147654049245023,KEN,prevalence,Y020_024,female
0,Lesotho,0.08758442425251,LSO,prevalence,Y020_024,female
1,Maseru,0.0815739616198732,LSO,prevalence,Y020_024,female
1,Butha-buthe,0.0722190737894415,LSO,prevalence,Y020_024,female
1,Leribe,0.0907381944304741,LSO,prevalence,Y020_024,female
1,Berea,0.0793730109400639,LSO,prevalence,Y020_024,female
1,Mafeteng,0.106246932707615,LSO,prevalence,Y020_024,female
1,Mohale's Hoek,0.102915789914141,LSO,prevalence,Y020_024,female
1,Quthing,0.10278918645268,LSO,prevalence,Y020_024,female
1,Qacha's Nek,0.0907186210646576,LSO,prevalence,Y020_024,female
1,Mokhotlong,0.0839818308522601,LSO,prevalence,Y020_024,female
1,Thaba-tseka,0.0900276114893984,LSO,prevalence,Y020_024,female
0,Malawi,0.0314347055487892,MWI,prevalence,Y020_024,female
1,Northern,0.024802441054706,MWI,prevalence,Y020_024,female
2,Northern,0.024802441054706,MWI,prevalence,Y020_024,female
3,Chitipa,0.0151298135109554,MWI,prevalence,Y020_024,female
4,Chitipa,0.0151298135109554,MWI,prevalence,Y020_024,female
5,Chitipa,0.0151298135109554,MWI,prevalence,Y020_024,female
3,Karonga,0.0291974901428053,MWI,prevalence,Y020_024,female
4,Karonga,0.0291974901428053,MWI,prevalence,Y020_024,female
5,Karonga,0.0291974901428053,MWI,prevalence,Y020_024,female
3,Nkhatabay,0.0334966266613235,MWI,prevalence,Y020_024,female
4,Nkhatabay,0.0334966266613235,MWI,prevalence,Y020_024,female
5,Nkhatabay,0.0334966266613235,MWI,prevalence,Y020_024,female
3,Rumphi,0.0227855106410921,MWI,prevalence,Y020_024,female
4,Rumphi,0.0227855106410921,MWI,prevalence,Y020_024,female
5,Rumphi,0.0227855106410921,MWI,prevalence,Y020_024,female
3,Mzimba,0.0235332890157962,MWI,prevalence,Y020_024,female
4,Mzimba North,0.027887312072803,MWI,prevalence,Y020_024,female
5,Mzimba North,0.0239373316574906,MWI,prevalence,Y020_024,female
5,Mzuzu City,0.0309748975289757,MWI,prevalence,Y020_024,female
4,Mzimba South,0.0194875134557354,MWI,prevalence,Y020_024,female
5,Mzimba South,0.0194875134557354,MWI,prevalence,Y020_024,female
3,Likoma,0.0322972562033628,MWI,prevalence,Y020_024,female
4,Likoma,0.0322972562033628,MWI,prevalence,Y020_024,female
5,Likoma,0.0322972562033628,MWI,prevalence,Y020_024,female
1,Central,0.0206011899451886,MWI,prevalence,Y020_024,female
2,Central Eastern,0.0166689901778601,MWI,prevalence,Y020_024,female
3,Kasungu,0.0160690217561499,MWI,prevalence,Y020_024,female
4,Kasungu,0.0160690217561499,MWI,prevalence,Y020_024,female
5,Kasungu,0.0160690217561499,MWI,prevalence,Y020_024,female
3,Nkhotakota,0.0233063316292705,MWI,prevalence,Y020_024,female
4,Nkhotakota,0.0233063316292705,MWI,prevalence,Y020_024,female
5,Nkhotakota,0.0233063316292705,MWI,prevalence,Y020_024,female
3,Ntchisi,0.0106159905108832,MWI,prevalence,Y020_024,female
4,Ntchisi,0.0106159905108832,MWI,prevalence,Y020_024,female
5,Ntchisi,0.0106159905108832,MWI,prevalence,Y020_024,female
3,Dowa,0.0120100270504179,MWI,prevalence,Y020_024,female
4,Dowa,0.0120100270504179,MWI,prevalence,Y020_024,female
5,Dowa,0.0120100270504179,MWI,prevalence,Y020_024,female
3,Salima,0.0237782270850324,MWI,prevalence,Y020_024,female
4,Salima,0.0237782270850324,MWI,prevalence,Y020_024,female
5,Salima,0.0237782270850324,MWI,prevalence,Y020_024,female
2,Central Western,0.0227940388421321,MWI,prevalence,Y020_024,female
3,Lilongwe,0.0245217546639626,MWI,prevalence,Y020_024,female
4,Lilongwe,0.0245217546639626,MWI,prevalence,Y020_024,female
5,Lilongwe,0.0167474453322711,MWI,prevalence,Y020_024,female
5,Lilongwe City,0.0340493917630924,MWI,prevalence,Y020_024,female
3,Mchinji,0.0196718325152836,MWI,prevalence,Y020_024,female
4,Mchinji,0.0196718325152836,MWI,prevalence,Y020_024,female
5,Mchinji,0.0196718325152836,MWI,prevalence,Y020_024,female
3,Dedza,0.0153443578471736,MWI,prevalence,Y020_024,female
4,Dedza,0.0153443578471736,MWI,prevalence,Y020_024,female
5,Dedza,0.0153443578471736,MWI,prevalence,Y020_024,female
3,Ntcheu,0.0271624223419872,MWI,prevalence,Y020_024,female
4,Ntcheu,0.0271624223419872,MWI,prevalence,Y020_024,female
5,Ntcheu,0.0271624223419872,MWI,prevalence,Y020_024,female
1,Southern,0.0440053806206385,MWI,prevalence,Y020_024,female
2,South Eastern,0.0419277725866175,MWI,prevalence,Y020_024,female
3,Mangochi,0.0340549597697509,MWI,prevalence,Y020_024,female
4,Mangochi,0.0340549597697509,MWI,prevalence,Y020_024,female
5,Mangochi,0.0340549597697509,MWI,prevalence,Y020_024,female
3,Machinga,0.0256368200180872,MWI,prevalence,Y020_024,female
4,Machinga,0.0256368200180872,MWI,prevalence,Y020_024,female
5,Machinga,0.0256368200180872,MWI,prevalence,Y020_024,female
3,Zomba,0.0487567456871383,MWI,prevalence,Y020_024,female
4,Zomba,0.0487567456871383,MWI,prevalence,Y020_024,female
5,Zomba,0.0471210707857643,MWI,prevalence,Y020_024,female
5,Zomba City,0.0578264683070468,MWI,prevalence,Y020_024,female
3,Mulanje,0.0610378828899679,MWI,prevalence,Y020_024,female
4,Mulanje,0.0610378828899679,MWI,prevalence,Y020_024,female
5,Mulanje,0.0610378828899679,MWI,prevalence,Y020_024,female
3,Phalombe,0.0519151981868456,MWI,prevalence,Y020_024,female
4,Phalombe,0.0519151981868456,MWI,prevalence,Y020_024,female
5,Phalombe,0.0519151981868456,MWI,prevalence,Y020_024,female
3,Balaka,0.0406727269937722,MWI,prevalence,Y020_024,female
4,Balaka,0.0406727269937722,MWI,prevalence,Y020_024,female
5,Balaka,0.0406727269937722,MWI,prevalence,Y020_024,female
2,South Western,0.0465122632676236,MWI,prevalence,Y020_024,female
3,Chiradzulu,0.0573570560028715,MWI,prevalence,Y020_024,female
4,Chiradzulu,0.0573570560028715,MWI,prevalence,Y020_024,female
5,Chiradzulu,0.0573570560028715,MWI,prevalence,Y020_024,female
3,Blantyre,0.0474851562605425,MWI,prevalence,Y020_024,female
4,Blantyre,0.0474851562605425,MWI,prevalence,Y020_024,female
5,Blantyre,0.0457578288978136,MWI,prevalence,Y020_024,female
5,Blantyre City,0.0483394468972206,MWI,prevalence,Y020_024,female
3,Mwanza,0.0267066749759273,MWI,prevalence,Y020_024,female
4,Mwanza,0.0267066749759273,MWI,prevalence,Y020_024,female
5,Mwanza,0.0267066749759273,MWI,prevalence,Y020_024,female
3,Thyolo,0.0526050312088757,MWI,prevalence,Y020_024,female
4,Thyolo,0.0526050312088757,MWI,prevalence,Y020_024,female
5,Thyolo,0.0526050312088757,MWI,prevalence,Y020_024,female
3,Chikwawa,0.0385802202481041,MWI,prevalence,Y020_024,female
4,Chikwawa,0.0385802202481041,MWI,prevalence,Y020_024,female
5,Chikwawa,0.0385802202481041,MWI,prevalence,Y020_024,female
3,Nsanje,0.0470445912080791,MWI,prevalence,Y020_024,female
4,Nsanje,0.0470445912080791,MWI,prevalence,Y020_024,female
5,Nsanje,0.0470445912080791,MWI,prevalence,Y020_024,female
3,Neno,0.033111789727033,MWI,prevalence,Y020_024,female
4,Neno,0.033111789727033,MWI,prevalence,Y020_024,female
5,Neno,0.033111789727033,MWI,prevalence,Y020_024,female
0,Mozambique,0.0853008453569535,MOZ,prevalence,Y020_024,female
1,Gaza,0.157491430106761,MOZ,prevalence,Y020_024,female
2,Gaza,0.157491430106761,MOZ,prevalence,Y020_024,female
3,Xai-xai,0.143491994589506,MOZ,prevalence,Y020_024,female
3,Bilene,0.193399270743208,MOZ,prevalence,Y020_024,female
3,Chibuto,0.145212098917165,MOZ,prevalence,Y020_024,female
3,Chicualacuala,0.0993554668561762,MOZ,prevalence,Y020_024,female
3,Chigubo,0.122510925825358,MOZ,prevalence,Y020_024,female
3,Chókwé,0.150791573844061,MOZ,prevalence,Y020_024,female
3,Guijá,0.173541639231078,MOZ,prevalence,Y020_024,female
3,Mabalane,0.116334905054183,MOZ,prevalence,Y020_024,female
3,Mandlakazi,0.130670306369751,MOZ,prevalence,Y020_024,female
3,Massangena,0.127705186939944,MOZ,prevalence,Y020_024,female
3,Massingir,0.0917672334797074,MOZ,prevalence,Y020_024,female
3,Limpopo,0.217279873168227,MOZ,prevalence,Y020_024,female
3,Chonguene,0.174731442813222,MOZ,prevalence,Y020_024,female
3,Mapai,0.138672492951528,MOZ,prevalence,Y020_024,female
1,Inhambane,0.0874893840521528,MOZ,prevalence,Y020_024,female
2,Inhambane,0.0874893840521528,MOZ,prevalence,Y020_024,female
3,Inhambane,0.0760544593403123,MOZ,prevalence,Y020_024,female
3,Funhalouro,0.0777985857469244,MOZ,prevalence,Y020_024,female
3,Govuro,0.165960162941296,MOZ,prevalence,Y020_024,female
3,Homoíne,0.0592792017694825,MOZ,prevalence,Y020_024,female
3,Inharrime,0.0669321448218214,MOZ,prevalence,Y020_024,female
3,Inhassoro,0.129032474325457,MOZ,prevalence,Y020_024,female
3,Jangamo,0.0760884010464405,MOZ,prevalence,Y020_024,female
3,Mabote,0.147254086534668,MOZ,prevalence,Y020_024,female
3,Massinga,0.0981993635095132,MOZ,prevalence,Y020_024,female
3,Maxixe,0.0868295552418603,MOZ,prevalence,Y020_024,female
3,Morrumbene,0.085882254472349,MOZ,prevalence,Y020_024,female
3,Panda,0.0889241263500226,MOZ,prevalence,Y020_024,female
3,Vilankulo,0.0956300586226989,MOZ,prevalence,Y020_024,female
3,Zavala,0.0646792982675289,MOZ,prevalence,Y020_024,female
1,Manica,0.0917855748269755,MOZ,prevalence,Y020_024,female
2,Manica,0.0917855748269755,MOZ,prevalence,Y020_024,female
3,Chimoio,0.139034031235964,MOZ,prevalence,Y020_024,female
3,Báruè,0.0772914937291359,MOZ,prevalence,Y020_024,female
3,Gondola,0.0854090065803189,MOZ,prevalence,Y020_024,female
3,Guro,0.078190580016428,MOZ,prevalence,Y020_024,female
3,Machaze,0.10529990922783,MOZ,prevalence,Y020_024,female
3,Macossa,0.0322079601203144,MOZ,prevalence,Y020_024,female
3,Manhica,0.0913909369803614,MOZ,prevalence,Y020_024,female
3,Mossurize,0.0764352901725107,MOZ,prevalence,Y020_024,female
3,Tambara,0.0385239319218923,MOZ,prevalence,Y020_024,female
3,Macate,0.0550684921096407,MOZ,prevalence,Y020_024,female
3,Vanduzi,0.0827808269302167,MOZ,prevalence,Y020_024,female
3,Sussendenga,0.0579845332079303,MOZ,prevalence,Y020_024,female
1,Maputo,0.104232216930064,MOZ,prevalence,Y020_024,female
2,Maputo Província,0.0954931917895737,MOZ,prevalence,Y020_024,female
3,Matola,0.0902756687360472,MOZ,prevalence,Y020_024,female
3,Boane,0.0898450117606401,MOZ,prevalence,Y020_024,female
3,Magude,0.0707523302365318,MOZ,prevalence,Y020_024,female
3,Manhiça,0.145614704569919,MOZ,prevalence,Y020_024,female
3,Marracuene,0.0759172623188211,MOZ,prevalence,Y020_024,female
3,Matutuíne,0.105397888757732,MOZ,prevalence,Y020_024,female
3,Moamba,0.10847509445647,MOZ,prevalence,Y020_024,female
3,Namaacha,0.113657194019405,MOZ,prevalence,Y020_024,female
2,Cidade De Maputo,0.123332865202322,MOZ,prevalence,Y020_024,female
3,Kampfumu,0.200984322695941,MOZ,prevalence,Y020_024,female
3,Nhlamankulu,0.143088633363727,MOZ,prevalence,Y020_024,female
3,Kamaxakeni,0.144299185139191,MOZ,prevalence,Y020_024,female
3,Kamavota,0.0985826286507398,MOZ,prevalence,Y020_024,female
3,Kamubukwana,0.107418611467267,MOZ,prevalence,Y020_024,female
3,Katembe,0.103258452323419,MOZ,prevalence,Y020_024,female
3,Kanyaka,0.0741984838343718,MOZ,prevalence,Y020_024,female
1,Nampula,0.0626956360873994,MOZ,prevalence,Y020_024,female
2,Nampula,0.0626956360873994,MOZ,prevalence,Y020_024,female
3,Nampula,0.100108971055209,MOZ,prevalence,Y020_024,female
3,Angoche,0.0513956534894805,MOZ,prevalence,Y020_024,female
3,Eráti,0.0594252444392378,MOZ,prevalence,Y020_024,female
3,Ilha De Moçambique,0.0852927211577272,MOZ,prevalence,Y020_024,female
3,Lalaua,0.0283551688907478,MOZ,prevalence,Y020_024,female
3,Malema,0.0369750016139204,MOZ,prevalence,Y020_024,female
3,Meconta,0.0551495434443723,MOZ,prevalence,Y020_024,female
3,Mecubúri,0.0277223886523155,MOZ,prevalence,Y020_024,female
3,Memba,0.019565384199911,MOZ,prevalence,Y020_024,female
3,Mogincual,0.0296077260544054,MOZ,prevalence,Y020_024,female
3,Mogovolas,0.032822776074244,MOZ,prevalence,Y020_024,female
3,Moma,0.106311166273875,MOZ,prevalence,Y020_024,female
3,Monapo,0.0369883168192996,MOZ,prevalence,Y020_024,female
3,Mossuril,0.0570272183537421,MOZ,prevalence,Y020_024,female
3,Muecate,0.0436608942551091,MOZ,prevalence,Y020_024,female
3,Morrupula,0.0490609723262837,MOZ,prevalence,Y020_024,female
3,Nacala,0.11454153338804,MOZ,prevalence,Y020_024,female
3,Nacala-a-velha,0.0554445400362005,MOZ,prevalence,Y020_024,female
3,Nacarôa,0.0386324887046386,MOZ,prevalence,Y020_024,female
3,Rapale,0.0643790304205376,MOZ,prevalence,Y020_024,female
3,Ribáuè,0.0461199091797398,MOZ,prevalence,Y020_024,female
3,Larde,0.107757957296442,MOZ,prevalence,Y020_024,female
3,Liúpo,0.0245648785100411,MOZ,prevalence,Y020_024,female
1,Niassa,0.0409025627214803,MOZ,prevalence,Y020_024,female
